RECNUM|ITEM|DEST|SOURCE|SCHEDARRIVDATE|SM_TOTQTY|REMAINDER|VL_QTY_USED|CO_QTY_USED|P1
19290|4055RUPLUS|4000198450|US6P|2016-02-24|1.3|1.3|0|0|0
19291|4055RUPLUS|4000198450|US6P|2016-02-25|1.3|1.3|0|0|0
19292|4055RUPLUS|4000198450|US6P|2016-02-26|3.9|3.9|0|0|0
19293|4055RUPLUS|4000198450|UT2J|2016-02-29|1.3|1.3|0|0|1
19294|4055RUPLUS|4000198450|UT2J|2016-03-01|1.3|1.3|0|0|1
19295|4055RUPLUS|4000198523|USM6|2016-02-23|0.4|0.4|0|0|1
19296|4055RUPLUS|4000198523|USM6|2016-02-24|0.4|0.4|0|0|1
19297|4055RUPLUS|4000198523|USM6|2016-02-25|0.4|0.4|0|0|1
19298|4055RUPLUS|4000198523|USM6|2016-02-26|0.4|0.4|0|0|1
19299|4055RUPLUS|4000198523|USM6|2016-02-29|0.4|0.4|0|0|1
19300|4055RUPLUS|4000198523|USM6|2016-03-01|0.4|0.4|0|0|1
19301|4055RUPLUS|4000198610|USQ8|2016-02-23|0.1|0.1|0|0|1
19302|4055RUPLUS|4000198610|USQ8|2016-02-24|0.1|0.1|0|0|1
19303|4055RUPLUS|4000198610|USQ8|2016-02-25|0.1|0.1|0|0|1
19304|4055RUPLUS|4000198610|USQ8|2016-02-26|0.1|0.1|0|0|1
19305|4055RUPLUS|4000198610|USQ8|2016-02-29|0.1|0.1|0|0|1
19306|4055RUPLUS|4000198610|USQ8|2016-03-01|0.1|0.1|0|0|1
19307|4055RUPLUS|4000198649|USQ4|2016-02-23|4.5|4.5|0|0|1
19308|4055RUPLUS|4000198649|USQ4|2016-02-24|4.5|4.5|0|0|1
19309|4055RUPLUS|4000198649|USQ4|2016-02-25|4.5|4.5|0|0|1
19310|4055RUPLUS|4000198649|USQ4|2016-02-26|13.5|13.5|0|0|1
19311|4055RUPLUS|4000198649|USQ4|2016-02-29|4.5|4.5|0|0|1
19312|4055RUPLUS|4000198649|USQ4|2016-03-01|4.5|4.5|0|0|1
19313|4055RUPLUS|4000198651|USIT|2016-02-23|0.6|0.6|0|0|1
19314|4055RUPLUS|4000198651|USIT|2016-02-24|0.6|0.6|0|0|1
19315|4055RUPLUS|4000198651|USIT|2016-02-25|0.6|0.6|0|0|1
19316|4055RUPLUS|4000198651|USIT|2016-02-26|1.8|1.8|0|0|1
19317|4055RUPLUS|4000198651|USIX|2016-02-29|0.6|0.6|0|0|0
19318|4055RUPLUS|4000198651|USXJ|2016-03-01|0.6|0.6|0|0|0
19319|4055RUPLUS|4000198658|USA8|2016-02-24|0.1|0.1|0|0|0
19320|4055RUPLUS|4000198658|USA8|2016-02-25|0.1|0.1|0|0|0
19321|4055RUPLUS|4000198658|USA8|2016-02-26|0.1|0.1|0|0|0
19322|4055RUPLUS|4000198658|USA8|2016-02-29|0.1|0.1|0|0|0
19323|4055RUPLUS|4000198658|UT35|2016-03-01|0.1|0.1|0|0|1
19324|4055RUPLUS|4000198687|USE1|2016-02-19|504|0|0|504|1
19325|4055RUPLUS|4000198687|USE1|2016-02-23|10.4|10.4|0|0|1
19326|4055RUPLUS|4000198687|USE1|2016-02-24|10.4|10.4|0|0|1
19327|4055RUPLUS|4000198687|USE1|2016-02-25|10.4|10.4|0|0|1
19328|4055RUPLUS|4000198687|USE1|2016-02-26|10.4|10.4|0|0|1
19329|4055RUPLUS|4000198687|USE1|2016-02-27|10.4|10.4|0|0|1
19330|4055RUPLUS|4000198687|USE1|2016-02-28|10.4|10.4|0|0|1
19331|4055RUPLUS|4000198687|USZX|2016-02-29|10.4|10.4|0|0|0
19332|4055RUPLUS|4000198687|USE1|2016-03-01|10.4|10.4|0|0|1
19333|4055RUPLUS|4000198731|USKI|2016-02-18|1140|0|1140|0|1
19334|4055RUPLUS|4000198731|USE1|2016-02-23|19.6|19.6|0|0|0
19335|4055RUPLUS|4000198731|USZX|2016-02-24|19.6|19.6|0|0|0
19336|4055RUPLUS|4000198731|USE1|2016-02-25|19.6|19.6|0|0|0
19337|4055RUPLUS|4000198731|USE1|2016-02-26|19.6|19.6|0|0|0
19338|4055RUPLUS|4000198731|USE1|2016-02-27|19.6|19.6|0|0|0
19339|4055RUPLUS|4000198731|USE1|2016-02-28|19.6|19.6|0|0|0
19340|4055RUPLUS|4000198731|USZX|2016-02-29|19.6|19.6|0|0|0
19341|4055RUPLUS|4000198731|USZX|2016-03-01|19.6|19.6|0|0|0
19342|4055RUPLUS|4000198753|USNI|2016-02-23|56.6|56.6|0|0|1
19343|4055RUPLUS|4000198753|USNI|2016-02-24|56.6|56.6|0|0|1
19344|4055RUPLUS|4000198753|USNI|2016-02-25|56.6|56.6|0|0|1
19345|4055RUPLUS|4000198753|USG5|2016-02-26|56.6|56.6|0|0|0
19346|4055RUPLUS|4000198753|USNI|2016-02-29|56.6|56.6|0|0|1
19347|4055RUPLUS|4000198753|USNI|2016-03-01|56.6|56.6|0|0|1
19348|4055RUPLUS|4000198754|USQ4|2016-02-23|1.3|1.3|0|0|1
19349|4055RUPLUS|4000198754|USQ4|2016-02-24|1.3|1.3|0|0|1
19350|4055RUPLUS|4000198754|USQ4|2016-02-25|1.3|1.3|0|0|1
19351|4055RUPLUS|4000198754|USQ4|2016-02-26|3.9|3.9|0|0|1
19352|4055RUPLUS|4000198754|USQ4|2016-02-29|1.3|1.3|0|0|1
19353|4055RUPLUS|4000198754|USQ4|2016-03-01|1.3|1.3|0|0|1
19354|4055RUPLUS|4000198769|USHD|2016-02-23|4.4|4.4|0|0|1
23118|4055RUPLUS|4000213120|USA8|2016-02-19|570|0|570|0|1
23119|4055RUPLUS|4000213120|USXZ|2016-02-22|570|0|0|570|0
23120|4055RUPLUS|4000213120|USA8|2016-02-24|30.2|30.2|0|0|1
23121|4055RUPLUS|4000213120|USA8|2016-02-25|30.2|30.2|0|0|1
23122|4055RUPLUS|4000213120|USA8|2016-02-26|600.2|30.2|0|570|1
23123|4055RUPLUS|4000213120|USXZ|2016-02-29|30.2|30.2|0|0|0
23124|4055RUPLUS|4000213120|USA8|2016-03-01|30.2|30.2|0|0|1
23125|4055RUPLUS|4000213183|UT52|2016-02-23|2.7|2.7|0|0|0
23126|4055RUPLUS|4000213183|UT52|2016-02-24|2.7|2.7|0|0|0
23127|4055RUPLUS|4000213183|UT52|2016-02-25|2.7|2.7|0|0|0
23128|4055RUPLUS|4000213183|UT52|2016-02-26|8.1|8.1|0|0|0
23129|4055RUPLUS|4000213183|USQ4|2016-02-29|2.7|2.7|0|0|1
23130|4055RUPLUS|4000213183|USQ4|2016-03-01|2.7|2.7|0|0|1
23131|4055RUPLUS|4000213203|USQ4|2016-02-23|0.6|0.6|0|0|1
23132|4055RUPLUS|4000213203|USQ4|2016-02-24|0.6|0.6|0|0|1
23133|4055RUPLUS|4000213203|USQ4|2016-02-25|0.6|0.6|0|0|1
23134|4055RUPLUS|4000213203|USQ4|2016-02-26|1.8|1.8|0|0|1
23135|4055RUPLUS|4000213203|USQ4|2016-02-29|0.6|0.6|0|0|1
23136|4055RUPLUS|4000213203|USQ4|2016-03-01|0.6|0.6|0|0|1
23137|4055RUPLUS|4000213205|USYE|2016-02-23|0.6|0.6|0|0|0
23138|4055RUPLUS|4000213205|USXM|2016-02-24|0.6|0.6|0|0|0
23139|4055RUPLUS|4000213205|UT45|2016-02-25|0.6|0.6|0|0|0
23140|4055RUPLUS|4000213205|UT45|2016-02-26|0.6|0.6|0|0|0
23141|4055RUPLUS|4000213205|UT45|2016-02-27|0.6|0.6|0|0|0
23142|4055RUPLUS|4000213205|USE1|2016-02-28|0.6|0.6|0|0|0
23143|4055RUPLUS|4000213205|USZX|2016-02-29|0.6|0.6|0|0|0
23144|4055RUPLUS|4000213205|USXM|2016-03-01|0.6|0.6|0|0|0
23145|4055RUPLUS|4000213226|USKR|2016-02-23|0.3|0.3|0|0|0
23146|4055RUPLUS|4000213226|USKR|2016-02-24|0.3|0.3|0|0|0
23147|4055RUPLUS|4000213226|USKR|2016-02-25|0.3|0.3|0|0|0
23148|4055RUPLUS|4000213226|USKR|2016-02-26|0.6|0.6|0|0|0
23149|4055RUPLUS|4000213226|USRN|2016-02-28|0.3|0.3|0|0|0
23150|4055RUPLUS|4000213226|UT2W|2016-02-29|0.3|0.3|0|0|1
23151|4055RUPLUS|4000213226|UT2W|2016-03-01|0.3|0.3|0|0|1
23152|4055RUPLUS|4000213227|USNT|2016-02-24|16.9|16.9|0|0|1
23153|4055RUPLUS|4000213227|USNT|2016-02-25|16.9|16.9|0|0|1
23154|4055RUPLUS|4000213227|USNT|2016-02-26|16.9|16.9|0|0|1
23155|4055RUPLUS|4000213227|US1R|2016-02-29|16.9|16.9|0|0|0
23156|4055RUPLUS|4000213227|USNT|2016-03-01|16.9|16.9|0|0|1
23157|4055RUPLUS|4000213233|USB5|2016-02-24|24.7|24.7|0|0|1
23158|4055RUPLUS|4000213233|USB5|2016-02-25|24.7|24.7|0|0|1
23159|4055RUPLUS|4000213233|USB5|2016-02-26|24.7|24.7|0|0|1
23160|4055RUPLUS|4000213233|USB5|2016-02-29|24.7|24.7|0|0|1
23161|4055RUPLUS|4000213233|USB5|2016-03-01|24.7|24.7|0|0|1
23162|4055RUPLUS|4000213235|US8X|2016-02-25|11.8|11.8|0|0|1
23163|4055RUPLUS|4000213235|US8X|2016-02-26|11.8|11.8|0|0|1
23164|4055RUPLUS|4000213235|US8X|2016-02-29|11.8|11.8|0|0|1
23165|4055RUPLUS|4000213235|US8X|2016-03-01|11.8|11.8|0|0|1
23166|4055RUPLUS|4000213249|US6P|2016-02-23|1.8|1.8|0|0|0
23167|4055RUPLUS|4000213249|US6P|2016-02-24|1.8|1.8|0|0|0
23168|4055RUPLUS|4000213249|US6P|2016-02-25|1.8|1.8|0|0|0
23169|4055RUPLUS|4000213249|US6P|2016-02-26|5.4|5.4|0|0|0
23170|4055RUPLUS|4000213249|US6P|2016-02-29|1.8|1.8|0|0|0
23171|4055RUPLUS|4000213249|US6P|2016-03-01|1.8|1.8|0|0|0
23172|4055RUPLUS|4000213252|UT2W|2016-02-23|1.6|1.6|0|0|0
23173|4055RUPLUS|4000213252|UT2W|2016-02-24|1.6|1.6|0|0|0
23174|4055RUPLUS|4000213252|UT2W|2016-02-25|1.6|1.6|0|0|0
23175|4055RUPLUS|4000213252|UT2W|2016-02-26|4.8|4.8|0|0|0
23176|4055RUPLUS|4000213252|UT2W|2016-02-29|1.6|1.6|0|0|0
23177|4055RUPLUS|4000213252|UT2W|2016-03-01|1.6|1.6|0|0|0
23178|4055RUPLUS|4000213290|UT52|2016-02-23|5|5|0|0|0
23179|4055RUPLUS|4000213290|UT52|2016-02-24|5|5|0|0|0
23180|4055RUPLUS|4000213290|UT52|2016-02-25|5|5|0|0|0
23181|4055RUPLUS|4000213290|UT52|2016-02-26|15|15|0|0|0
23182|4055RUPLUS|4000213290|USQ4|2016-02-29|5|5|0|0|1
23183|4055RUPLUS|4000213290|USQ4|2016-03-01|5|5|0|0|1
23184|4055RUPLUS|4000213334|USXU|2016-02-25|6.8|6.8|0|0|0
23185|4055RUPLUS|4000213334|USXU|2016-02-26|6.8|6.8|0|0|0
23186|4055RUPLUS|4000213334|USXU|2016-02-29|6.8|6.8|0|0|0
23187|4055RUPLUS|4000213334|USXU|2016-03-01|6.8|6.8|0|0|0
23188|4055RUPLUS|4000213337|USHD|2016-02-23|2.1|2.1|0|0|0
23189|4055RUPLUS|4000213337|USHD|2016-02-24|2.1|2.1|0|0|0
23190|4055RUPLUS|4000213337|USHD|2016-02-25|2.1|2.1|0|0|0
23191|4055RUPLUS|4000213337|USHD|2016-02-26|4.2|4.2|0|0|0
23192|4055RUPLUS|4000213337|USMX|2016-02-29|2.1|2.1|0|0|1
23193|4055RUPLUS|4000213337|USMX|2016-03-01|2.1|2.1|0|0|1
23194|4055RUPLUS|4000213363|UT68|2016-02-23|0.2|0.2|0|0|0
23195|4055RUPLUS|4000213363|USHD|2016-02-24|0.2|0.2|0|0|0
23196|4055RUPLUS|4000213363|USMX|2016-02-25|0.2|0.2|0|0|1
23197|4055RUPLUS|4000213363|USMX|2016-02-26|0.4|0.4|0|0|1
23198|4055RUPLUS|4000213363|USMX|2016-02-29|0.2|0.2|0|0|1
23199|4055RUPLUS|4000213363|USMX|2016-03-01|0.2|0.2|0|0|1
23200|4055RUPLUS|4000213373|US1M|2016-02-24|0.5|0.5|0|0|0
23201|4055RUPLUS|4000213373|USP9|2016-02-25|0.5|0.5|0|0|1
23202|4055RUPLUS|4000213373|USP9|2016-02-26|0.5|0.5|0|0|1
23203|4055RUPLUS|4000213373|US1M|2016-02-27|0.5|0.5|0|0|0
23204|4055RUPLUS|4000213373|USP9|2016-02-29|0.5|0.5|0|0|1
23205|4055RUPLUS|4000213373|US1M|2016-03-01|0.5|0.5|0|0|0
23206|4055RUPLUS|4000213376|USM6|2016-02-23|4.6|4.6|0|0|1
23207|4055RUPLUS|4000213376|USM6|2016-02-24|4.6|4.6|0|0|1
23208|4055RUPLUS|4000213376|USM6|2016-02-25|4.6|4.6|0|0|1
23209|4055RUPLUS|4000213376|USM6|2016-02-26|4.6|4.6|0|0|1
23210|4055RUPLUS|4000213376|USM6|2016-02-29|4.6|4.6|0|0|1
23211|4055RUPLUS|4000213376|USM6|2016-03-01|4.6|4.6|0|0|1
23212|4055RUPLUS|4000213390|USIT|2016-02-23|0.1|0.1|0|0|0
23213|4055RUPLUS|4000213390|USIT|2016-02-24|0.1|0.1|0|0|0
23214|4055RUPLUS|4000213390|USIT|2016-02-25|0.1|0.1|0|0|0
23215|4055RUPLUS|4000213390|USIT|2016-02-26|0.3|0.3|0|0|0
23216|4055RUPLUS|4000213390|USIH|2016-02-29|0.1|0.1|0|0|0
23217|4055RUPLUS|4000213390|USDQ|2016-03-01|0.1|0.1|0|0|0
23218|4055RUPLUS|4000213392|USWC|2016-02-23|3.4|3.4|0|0|1
23219|4055RUPLUS|4000213392|USWC|2016-02-24|3.4|3.4|0|0|1
23220|4055RUPLUS|4000213392|USE1|2016-02-25|3.4|3.4|0|0|0
23221|4055RUPLUS|4000213392|USWC|2016-02-26|3.4|3.4|0|0|1
23222|4055RUPLUS|4000213392|USE1|2016-02-27|3.4|3.4|0|0|0
23223|4055RUPLUS|4000213392|USE1|2016-02-28|3.4|3.4|0|0|0
23224|4055RUPLUS|4000213392|USWC|2016-02-29|3.4|3.4|0|0|1
23225|4055RUPLUS|4000213392|USWC|2016-03-01|3.4|3.4|0|0|1
23226|4055RUPLUS|4000213410|US6D|2016-02-23|2.1|2.1|0|0|1
23227|4055RUPLUS|4000213410|US6D|2016-02-24|2.1|2.1|0|0|1
23228|4055RUPLUS|4000213410|US6D|2016-02-25|2.1|2.1|0|0|1
23229|4055RUPLUS|4000213410|US6D|2016-02-26|4.2|4.2|0|0|1
23230|4055RUPLUS|4000213410|US6D|2016-02-29|2.1|2.1|0|0|1
23231|4055RUPLUS|4000213410|US6D|2016-03-01|2.1|2.1|0|0|1
23232|4055RUPLUS|4000213419|USXK|2016-02-25|4|4|0|0|0
23233|4055RUPLUS|4000213419|USXK|2016-02-26|4|4|0|0|0
23234|4055RUPLUS|4000213419|US8X|2016-02-27|4|4|0|0|0
23235|4055RUPLUS|4000213419|USXK|2016-02-29|4|4|0|0|0
23236|4055RUPLUS|4000213419|USXK|2016-03-01|4|4|0|0|0
23237|4055RUPLUS|4000213438|UT1K|2016-02-17|340|0|340|0|0
23238|4055RUPLUS|4000213438|UT79|2016-02-26|16.7|16.7|0|0|0
23239|4055RUPLUS|4000213438|UT79|2016-02-27|16.7|16.7|0|0|0
23240|4055RUPLUS|4000213438|UT18|2016-02-29|16.7|16.7|0|0|1
23241|4055RUPLUS|4000213438|UT79|2016-03-01|16.7|16.7|0|0|0
23242|4055RUPLUS|4000213454|US8Y|2016-02-26|570|0|0|570|0
23243|4055RUPLUS|4000213455|USE1|2016-02-23|16.4|16.4|0|0|1
23244|4055RUPLUS|4000213455|USE1|2016-02-24|16.4|16.4|0|0|1
23245|4055RUPLUS|4000213455|USE1|2016-02-25|16.4|16.4|0|0|1
23246|4055RUPLUS|4000213455|USE1|2016-02-26|16.4|16.4|0|0|1
23247|4055RUPLUS|4000213455|USE1|2016-02-27|16.4|16.4|0|0|1
23248|4055RUPLUS|4000213455|USE1|2016-02-28|16.4|16.4|0|0|1
23249|4055RUPLUS|4000213455|USZX|2016-02-29|16.4|16.4|0|0|0
23250|4055RUPLUS|4000213455|USZX|2016-03-01|16.4|16.4|0|0|0
23251|4055RUPLUS|4000213456|USKI|2016-02-23|50.5|50.5|0|0|1
23252|4055RUPLUS|4000213456|USKI|2016-02-24|50.5|50.5|0|0|1
23253|4055RUPLUS|4000213456|USKI|2016-02-25|50.5|50.5|0|0|1
23254|4055RUPLUS|4000213456|USKI|2016-02-26|50.5|50.5|0|0|1
23255|4055RUPLUS|4000213456|USRN|2016-02-27|50.5|50.5|0|0|0
23256|4055RUPLUS|4000213456|USE1|2016-02-28|50.5|50.5|0|0|0
23257|4055RUPLUS|4000213456|USRN|2016-02-29|50.5|50.5|0|0|0
23258|4055RUPLUS|4000213456|USRN|2016-03-01|50.5|50.5|0|0|0
23259|4055RUPLUS|4000213463|USIR|2016-02-25|4.6|4.6|0|0|1
23260|4055RUPLUS|4000213463|USIR|2016-02-26|4.6|4.6|0|0|1
23261|4055RUPLUS|4000213463|USIR|2016-02-29|4.6|4.6|0|0|1
23262|4055RUPLUS|4000213463|USIR|2016-03-01|4.6|4.6|0|0|1
23263|4055RUPLUS|4000213467|USHD|2016-02-23|0.6|0.6|0|0|0
23264|4055RUPLUS|4000213467|USOS|2016-02-24|0.6|0.6|0|0|1
23265|4055RUPLUS|4000213467|USOS|2016-02-25|0.6|0.6|0|0|1
23266|4055RUPLUS|4000213467|USOS|2016-02-26|0.6|0.6|0|0|1
23267|4055RUPLUS|4000213467|USHD|2016-02-27|0.6|0.6|0|0|0
23268|4055RUPLUS|4000213467|USOS|2016-02-29|0.6|0.6|0|0|1
23269|4055RUPLUS|4000213467|USOS|2016-03-01|0.6|0.6|0|0|1
23270|4055RUPLUS|4000213474|USM6|2016-02-23|1.3|1.3|0|0|1
23271|4055RUPLUS|4000213474|USM6|2016-02-24|1.3|1.3|0|0|1
23272|4055RUPLUS|4000213474|USM6|2016-02-25|1.3|1.3|0|0|1
23273|4055RUPLUS|4000213474|USM6|2016-02-26|1.3|1.3|0|0|1
23274|4055RUPLUS|4000213474|USM6|2016-02-29|1.3|1.3|0|0|1
23275|4055RUPLUS|4000213474|USM6|2016-03-01|1.3|1.3|0|0|1
23276|4055RUPLUS|4000213501|UT74|2016-02-23|0.1|0.1|0|0|0
23277|4055RUPLUS|4000213501|UT74|2016-02-24|0.1|0.1|0|0|0
23278|4055RUPLUS|4000213501|UT74|2016-02-25|0.1|0.1|0|0|0
23279|4055RUPLUS|4000213501|UT74|2016-02-26|0.1|0.1|0|0|0
23280|4055RUPLUS|4000213501|UT40|2016-02-29|0.1|0.1|0|0|0
23281|4055RUPLUS|4000213501|USWR|2016-03-01|0.1|0.1|0|0|0
23282|4055RUPLUS|4000213564|USHD|2016-02-23|0.1|0.1|0|0|1
23283|4055RUPLUS|4000213564|USHD|2016-02-24|0.1|0.1|0|0|1
23284|4055RUPLUS|4000213564|USHD|2016-02-25|0.1|0.1|0|0|1
23285|4055RUPLUS|4000213564|USHD|2016-02-26|0.2|0.2|0|0|1
23286|4055RUPLUS|4000213564|USHD|2016-02-29|0.1|0.1|0|0|1
23287|4055RUPLUS|4000213564|USHD|2016-03-01|0.1|0.1|0|0|1
23288|4055RUPLUS|4000213609|UT52|2016-02-23|1.9|1.9|0|0|0
23289|4055RUPLUS|4000213609|UT52|2016-02-24|1.9|1.9|0|0|0
23290|4055RUPLUS|4000213609|USQ4|2016-02-25|1.9|1.9|0|0|1
23291|4055RUPLUS|4000213609|USQ4|2016-02-26|5.7|5.7|0|0|1
23292|4055RUPLUS|4000213609|USQ4|2016-02-29|1.9|1.9|0|0|1
23293|4055RUPLUS|4000213609|USQ4|2016-03-01|1.9|1.9|0|0|1
23294|4055RUPLUS|4000213620|USGL|2016-02-23|20.3|20.3|0|0|1
23295|4055RUPLUS|4000213620|USGL|2016-02-24|20.3|20.3|0|0|1
23296|4055RUPLUS|4000213620|USGL|2016-02-25|20.3|20.3|0|0|1
23297|4055RUPLUS|4000213620|USGL|2016-02-26|40.6|40.6|0|0|1
23298|4055RUPLUS|4000213620|USGL|2016-02-29|20.3|20.3|0|0|1
23299|4055RUPLUS|4000213620|USGL|2016-03-01|20.3|20.3|0|0|1
23300|4055RUPLUS|4000213728|USE1|2016-02-23|0.5|0.5|0|0|0
23301|4055RUPLUS|4000213728|USE1|2016-02-24|0.5|0.5|0|0|0
23302|4055RUPLUS|4000213728|USE1|2016-02-25|0.5|0.5|0|0|0
23303|4055RUPLUS|4000213728|USE1|2016-02-26|0.5|0.5|0|0|0
23304|4055RUPLUS|4000213728|USE1|2016-02-27|0.5|0.5|0|0|0
23305|4055RUPLUS|4000213728|USE1|2016-02-28|0.5|0.5|0|0|0
23306|4055RUPLUS|4000213728|USZX|2016-02-29|0.5|0.5|0|0|0
23307|4055RUPLUS|4000213728|USZX|2016-03-01|0.5|0.5|0|0|0
23308|4055RUPLUS|4000213735|US8R|2016-02-24|0.1|0.1|0|0|1
23309|4055RUPLUS|4000213735|US8R|2016-02-25|0.1|0.1|0|0|1
23310|4055RUPLUS|4000213735|US8R|2016-02-26|0.1|0.1|0|0|1
23311|4055RUPLUS|4000213735|US8R|2016-02-29|0.1|0.1|0|0|1
23312|4055RUPLUS|4000213735|US8R|2016-03-01|0.1|0.1|0|0|1
23313|4055RUPLUS|4000213738|USKL|2016-02-17|570|0|570|0|0
23314|4055RUPLUS|4000213738|USKL|2016-02-19|570|0|570|0|0
23315|4055RUPLUS|4000213738|US8S|2016-02-23|223.15|223.15|0|0|1
23316|4055RUPLUS|4000213738|USKL|2016-02-23|346.85|346.85|0|0|0
23317|4055RUPLUS|4000213738|US8S|2016-02-25|570|0|0|570|1
23318|4055RUPLUS|4000213891|USZA|2016-02-18|540|0|540|0|1
23319|4055RUPLUS|4000213891|USZA|2016-02-24|540|0|0|540|1
23320|4055RUPLUS|4000213925|UT68|2016-02-23|0.5|0.5|0|0|0
23321|4055RUPLUS|4000213925|USHD|2016-02-24|0.5|0.5|0|0|0
23322|4055RUPLUS|4000213925|USMX|2016-02-25|0.5|0.5|0|0|1
23323|4055RUPLUS|4000213925|USMX|2016-02-26|1|1|0|0|1
23324|4055RUPLUS|4000213925|USMX|2016-02-29|0.5|0.5|0|0|1
23325|4055RUPLUS|4000213925|USMX|2016-03-01|0.5|0.5|0|0|1
23326|4055RUPLUS|4000213941|USIE|2016-02-22|540|0|0|540|0
23327|4055RUPLUS|4000213941|USIE|2016-02-23|64|64|0|0|0
23328|4055RUPLUS|4000213941|USIE|2016-02-24|64|64|0|0|0
23329|4055RUPLUS|4000213941|USIE|2016-02-25|64|64|0|0|0
23330|4055RUPLUS|4000213941|USIE|2016-02-26|192|192|0|0|0
23331|4055RUPLUS|4000213941|USFD|2016-02-29|64|64|0|0|1
23332|4055RUPLUS|4000213941|USFD|2016-03-01|64|64|0|0|1
23333|4055RUPLUS|4000214022|US6P|2016-02-23|0.4|0.4|0|0|0
23334|4055RUPLUS|4000214022|US6P|2016-02-24|0.4|0.4|0|0|0
23335|4055RUPLUS|4000214022|US6P|2016-02-25|0.4|0.4|0|0|0
23336|4055RUPLUS|4000214022|US6P|2016-02-26|1.2|1.2|0|0|0
23337|4055RUPLUS|4000214022|US41|2016-02-29|0.4|0.4|0|0|0
23338|4055RUPLUS|4000214022|USKI|2016-03-01|0.4|0.4|0|0|1
23339|4055RUPLUS|4000214028|US6P|2016-02-23|0.1|0.1|0|0|0
23340|4055RUPLUS|4000214028|US6P|2016-02-24|0.1|0.1|0|0|0
23341|4055RUPLUS|4000214028|US6P|2016-02-25|0.1|0.1|0|0|0
23342|4055RUPLUS|4000214028|US6P|2016-02-26|0.2|0.2|0|0|0
23343|4055RUPLUS|4000214028|USE1|2016-02-28|0.1|0.1|0|0|0
23344|4055RUPLUS|4000214028|USYE|2016-02-29|0.1|0.1|0|0|1
23345|4055RUPLUS|4000214028|USYE|2016-03-01|0.1|0.1|0|0|1
23346|4055RUPLUS|4000214041|USKR|2016-02-23|0.9|0.9|0|0|0
23347|4055RUPLUS|4000214041|USKR|2016-02-24|0.9|0.9|0|0|0
23348|4055RUPLUS|4000214041|USKR|2016-02-25|0.9|0.9|0|0|0
23349|4055RUPLUS|4000214041|USKR|2016-02-26|0.9|0.9|0|0|0
23350|4055RUPLUS|4000214041|USKR|2016-02-27|1.8|1.8|0|0|0
23351|4055RUPLUS|4000214041|UT3A|2016-02-29|0.9|0.9|0|0|1
23352|4055RUPLUS|4000214041|UT3A|2016-03-01|0.9|0.9|0|0|1
23353|4055RUPLUS|4000214057|USYR|2016-02-23|30.7|30.7|0|0|1
23354|4055RUPLUS|4000214057|USYR|2016-02-24|30.7|30.7|0|0|1
23355|4055RUPLUS|4000214057|USYR|2016-02-25|30.7|30.7|0|0|1
23356|4055RUPLUS|4000214057|USVE|2016-02-26|2.5|2.5|0|0|0
23357|4055RUPLUS|4000214057|USYR|2016-02-26|28.2|28.2|0|0|1
23358|4055RUPLUS|4000214057|USYR|2016-02-27|30.7|30.7|0|0|1
23359|4055RUPLUS|4000214057|USVE|2016-02-29|30.7|30.7|0|0|0
23360|4055RUPLUS|4000214057|UT43|2016-03-01|30.7|30.7|0|0|0
23361|4055RUPLUS|4000214103|USZQ|2016-02-25|9.8|9.8|0|0|0
23362|4055RUPLUS|4000214103|USZQ|2016-02-26|9.8|9.8|0|0|0
23363|4055RUPLUS|4000214103|USZQ|2016-02-29|9.8|9.8|0|0|0
23364|4055RUPLUS|4000214103|USNZ|2016-03-01|9.8|9.8|0|0|0
23365|4055RUPLUS|4000214148|USXA|2016-02-23|6.5|6.5|0|0|0
23366|4055RUPLUS|4000214148|USXA|2016-02-24|6.5|6.5|0|0|0
23367|4055RUPLUS|4000214148|USXA|2016-02-25|6.5|6.5|0|0|0
23368|4055RUPLUS|4000214148|USXA|2016-02-26|6.5|6.5|0|0|0
27130|4055RUPLUS|4000232118|US8X|2016-02-29|0.4|0.4|0|0|1
27131|4055RUPLUS|4000232118|US8X|2016-03-01|0.4|0.4|0|0|1
27132|4055RUPLUS|4000232128|USFC|2016-02-22|1109.16|-30.84|0|1140|1
27133|4055RUPLUS|4000232128|USFC|2016-02-23|570|0|0|570|1
27134|4055RUPLUS|4000232128|USFC|2016-02-24|570|0|0|570|1
27135|4055RUPLUS|4000232128|USFC|2016-02-29|15.6|15.6|0|0|1
27136|4055RUPLUS|4000232128|USFC|2016-03-01|15.6|15.6|0|0|1
27137|4055RUPLUS|4000232153|USHD|2016-02-19|570|0|0|570|1
27138|4055RUPLUS|4000232153|USHD|2016-02-23|60.4|60.4|0|0|1
27139|4055RUPLUS|4000232153|USHD|2016-02-24|13.99|13.99|0|0|1
27140|4055RUPLUS|4000232153|USMY|2016-02-24|46.41|46.41|0|0|0
27141|4055RUPLUS|4000232153|USHD|2016-02-25|60.4|60.4|0|0|1
27142|4055RUPLUS|4000232153|USHD|2016-02-26|120.8|120.8|0|0|1
27143|4055RUPLUS|4000232153|USHD|2016-02-29|60.4|60.4|0|0|1
27144|4055RUPLUS|4000232153|USHD|2016-03-01|60.4|60.4|0|0|1
27145|4055RUPLUS|4000232284|USOS|2016-02-23|0.9|0.9|0|0|0
27146|4055RUPLUS|4000232284|USOS|2016-02-24|0.9|0.9|0|0|0
