STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1
1|3019613789000180||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-02||2016-03-02||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000160||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000120||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-03||2016-03-03||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000330||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-03||2016-03-03||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
4|3019613789000220||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-28||2016-02-28||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|46241|46013|100|||100|0
1|3019613789000250||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000300||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000020||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
4|3019613789000350||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-05||2016-03-05||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|46241|46013|100|||100|0
1|3019613789000110||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-02||2016-03-02||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000130||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-04||2016-03-04||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
4|3019613789000140||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-05||2016-03-05||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|46241|46013|100|||100|0
1|3019613789000170||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000320||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-02||2016-03-02||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000060||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-04||2016-03-04||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000100||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000240||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000030||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000280||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-04||2016-03-04||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000260||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-02||2016-03-02||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000040||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-02||2016-03-02||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
4|3019613789000070||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-05||2016-03-05||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|46241|46013|100|||100|0
1|3019613789000200||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-04||2016-03-04||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000090||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000050||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-03||2016-03-03||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000340||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-04||2016-03-04||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
1|3019613789000310||4055RUCUST|UT3C|INDIANAPOLIS|IN|4000131782|ANDERSON|IN|46241|46013|462|460|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|46241|46013|100|ISS1EXCL_UT3C->4000131782-202|10|100|0
0|3019613789000290||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-03-05||2016-03-05||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019613789000080||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019613789000150||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019613789000230||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019613789000010||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019613789000210||4055RUCUST|US9X|ORLANDO|FL|4000131782|ANDERSON|IN|32819|46013|328|460|2016-03-05||2016-03-05||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|46013|100|||100|0
0|3019568653000030|3657058822000010|4055RUCUST|USE1|ONTARIO|CA|4000139600|ONTARIO|CA|91761|91761|917|917|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z1|91761|91761|100|||100|0
0|3019568653000040|3657058830000010|4055RUCUST|USE1|ONTARIO|CA|4000139600|ONTARIO|CA|91761|91761|917|917|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z1|91761|91761|100|||100|0
0|3019613447000010|3657114508000010|4055RUCUST|USE1|ONTARIO|CA|4000139600|ONTARIO|CA|91761|91761|917|917|2016-02-29|2016-02-29|2016-02-29|2016-02-29|570|UNMET|2016-02-24|570|Z1AA|Z1|91761|91761|100|||100|0
0|3019613447000030|3657114535000010|4055RUCUST|USE1|ONTARIO|CA|4000139600|ONTARIO|CA|91761|91761|917|917|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|UNMET|2016-02-24|570|Z1AA|Z1|91761|91761|100|||100|0
0|3019613447000040|3657114550000010|4055RUCUST|USE1|ONTARIO|CA|4000139600|ONTARIO|CA|91761|91761|917|917|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|UNMET|2016-02-24|570|Z1AA|Z1|91761|91761|100|||100|0
0|3019538346000020||4055RUCUST|US9X|ORLANDO|FL|4000153473|DECATUR|IN|32819|46733|328|467|2016-02-26||2016-02-26||540|UNMET|2016-02-24|540|Z1AA|Z2|32819|46733|100|||100|0
0|3019533640000010|3657117494000010|4055RUCUST|US8T|KNOXVILLE|TN|4000157206|CLEVELAND|TN|37909|37311|379|373|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|37909|37311|100|||100|0
0|3019533654000010||4055RUCUST|US9X|ORLANDO|FL|4000157206|CLEVELAND|TN|32819|37311|328|373|2016-03-03||2016-03-03||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|37311|100|||100|0
0|3019590867000001|3657085310000010|4055RUCUST|USG8|HAMILTON|OH|4000164069|SIDNEY|OH|45011|45365|450|453|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z2|45011|45365|100|||100|0
0|3019590908000002|3657085339000010|4055RUCUST|USG8|HAMILTON|OH|4000164069|SIDNEY|OH|45011|45365|450|453|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|45011|45365|100|||100|0
0|3019590908000001|3657085336000010|4055RUCUST|USG8|HAMILTON|OH|4000164069|SIDNEY|OH|45011|45365|450|453|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|45011|45365|100|||100|0
2|3019590933000003|3657118767000010|4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|43207|45365|90|||370|0
2|3019590933000001|3657118761000010|4055RUCUST|USG8|HAMILTON|OH|4000164069|SIDNEY|OH|45011|45365|450|453|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|45011|45365|79|||318|0
0|3019590933000002|3657118764000010|4055RUCUST|USG8|HAMILTON|OH|4000164069|SIDNEY|OH|45011|45365|450|453|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|UNMET|2016-02-24|570|Z1AA|Z2|45011|45365|100|||100|0
4|3019590953000001||4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|43207|45365|90|ISS1EXCL_US8Y->4000164069-202|0.771|370|0
1|3019590943000003||4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|43207|45365|90|ISS1EXCL_US8Y->4000164069-202|0.771|370|0
1|3019590943000001||4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|43207|45365|90|ISS1EXCL_US8Y->4000164069-202|0.771|370|0
1|3019590943000002||4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|43207|45365|90|ISS1EXCL_US8Y->4000164069-202|0.771|370|0
4|3019590953000002||4055RUCUST|US8Y|COLUMBUS|OH|4000164069|SIDNEY|OH|43207|45365|432|453|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|43207|45365|90|ISS1EXCL_US8Y->4000164069-202|0.771|370|0
2|3019480502000070|3657105544000010|4055RUCUST|USQW|VANCE|AL|4000167740|GAINESVILLE|GA|35490|30501|354|305|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|35490|30501|238|||873|0
2|3019480502000080|3657117491000010|4055RUCUST|USQW|VANCE|AL|4000167740|GAINESVILLE|GA|35490|30501|354|305|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|35490|30501|238|||873|0
2|3019480502000090|3657117492000010|4055RUCUST|USQW|VANCE|AL|4000167740|GAINESVILLE|GA|35490|30501|354|305|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|35490|30501|238|||873|0
1|3019581091000001||4055RUCUST|USYX|PENDERGRASS|GA|4000167740|GAINESVILLE|GA|30567|30501|305|305|2016-03-07||2016-03-07||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|30567|30501|15|ISS1EXCL_USYX->4000167740-202|0.727|349|0
1|3019580245000001||4055RUCUST|USYX|PENDERGRASS|GA|4000167740|GAINESVILLE|GA|30567|30501|305|305|2016-03-08||2016-03-08||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|30567|30501|15|ISS1EXCL_USYX->4000167740-202|0.727|349|0
0|3019581053000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-03-01||2016-03-01||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
0|3019359936000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
0|3019580208000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-03-02||2016-03-02||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
0|3019580228000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-03-04||2016-03-04||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
0|3019581072000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-03-03||2016-03-03||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
0|3019581119000001||4055RUCUST|US9X|ORLANDO|FL|4000167740|GAINESVILLE|GA|32819|30501|328|305|2016-03-09||2016-03-09||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|30501|100|||100|0
9|3019581959000010|3657097025000010|4055RUCUST|USZY|JACKSON|MS|4000179270|GREENVILLE|MS|39209|38703|392|387|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|39209|38703|117|||448|0
0|3019581961000010||4055RUCUST|US9X|ORLANDO|FL|4000179270|GREENVILLE|MS|32819|38703|328|387|2016-02-26||2016-02-26||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|38703|100|||100|0
2|3019506983000001|3657102185000010|4055RUCUST|USKI|MIRA LOMA|CA|4000180652|FULLERTON|CA|91752|92833|917|928|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|91752|92833|32|||577|0
0|3019600252000001|3657112140000010|4055RUCUST|USKI|MIRA LOMA|CA|4000180652|FULLERTON|CA|91752|92833|917|928|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|91752|92833|100|||100|0
0|3019607603000001||4055RUCUST|US9X|ORLANDO|FL|4000180652|FULLERTON|CA|32819|92833|328|928|2016-03-07||2016-03-07||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|92833|100|||100|0
0|3019507573000001||4055RUCUST|US9X|ORLANDO|FL|4000180652|FULLERTON|CA|32819|92833|328|928|2016-02-26||2016-02-26||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|92833|100|||100|0
0|3019556640000001||4055RUCUST|US9X|ORLANDO|FL|4000180652|FULLERTON|CA|32819|92833|328|928|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|92833|100|||100|0
0|3019556612000001||4055RUCUST|US9X|ORLANDO|FL|4000180652|FULLERTON|CA|32819|92833|328|928|2016-03-04||2016-03-04||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|92833|100|||100|0
0|3019608129000001||4055RUCUST|US9X|ORLANDO|FL|4000180652|FULLERTON|CA|32819|92833|328|928|2016-03-09||2016-03-09||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|92833|100|||100|0
0|3019570228000030|3657072732000010|4055RUCUST|UT73|EAST SYRACUSE|NY|4000198318|JOHNSTOWN|NY|13057|12095|130|120|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z2|13057|12095|100|||100|0
0|3019570228000040|3657072733000010|4055RUCUST|UT73|EAST SYRACUSE|NY|4000198318|JOHNSTOWN|NY|13057|12095|130|120|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|13057|12095|100|||100|0
0|3019570228000050|3657072734000010|4055RUCUST|UT73|EAST SYRACUSE|NY|4000198318|JOHNSTOWN|NY|13057|12095|130|120|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|UNMET|2016-02-24|570|Z1AA|Z2|13057|12095|100|||100|0
0|3019570228000060|3657072735000010|4055RUCUST|UT73|EAST SYRACUSE|NY|4000198318|JOHNSTOWN|NY|13057|12095|130|120|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|UNMET|2016-02-24|570|Z1AA|Z2|13057|12095|100|||100|0
0|3019615195000040||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-03-03||2016-03-03||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019615195000030||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-03-02||2016-03-02||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019615195000010||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-02-29||2016-02-29||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019615195000050||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-03-04||2016-03-04||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019615195000020||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-03-01||2016-03-01||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019615195000060||4055RUCUST|US9X|ORLANDO|FL|4000198318|JOHNSTOWN|NY|32819|12095|328|120|2016-03-05||2016-03-05||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|12095|100|||100|0
0|3019584465000010|3657106031000010|4055RUCUST|UT44|SAINT LOUIS|MO|4000222804|SAINT LOUIS|MO|63114|63114|631|631|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z2|63114|63114|100|||100|0
0|3019574863000010|3657118574000010|4055RUCUST|USA4|FAIRDALE|KY|4000230398|INDIANAPOLIS|IN|40118|46254|401|462|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|40118|46254|100|||100|0
10|3019527546000220|3657005514000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-19|2016-02-19|2016-02-19|2016-02-19|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019527546000210|3657005509000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-19|2016-02-19|2016-02-19|2016-02-19|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000050|3657058931000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000040|3657058919000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000260|3657058940000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000300|3657058950000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000030|3657058910000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
10|3019569105000020|3657058902000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
2|3019569105000310|3657058997000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000270|3657058989000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000200|3657058981000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
0|3019569105000170|3657058958000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
0|3019569105000180|3657058965000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
0|3019569105000190|3657058974000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|UNMET|2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
2|3019569105000320|3657059039000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000080|3657059012000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000070|3657059004000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000090|3657059019000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000280|3657059032000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
0|3019569105000100|3657059024000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z1|52404|52240|100|||100|0
2|3019569105000240|3657059064000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
2|3019569105000220|3657059051000010|4055RUCUST|USIV|CEDAR RAPIDS|IA|6100101712|IOWA CITY|IA|52404|52240|524|522|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|52404|52240|26|||249|0
